Arrival Rate;T1 Queue;T1 Queue ConfInt;T1 Service;T1 Service ConfInt;T1 System;T1 System ConfInt;T1 Waiting;T1 Waiting ConfInt;T1 Throughput;T1 Throughput ConfInt;T1 RespTime;T1 RespTime ConfInt;T1 Stability Check;T50 Queue;T50 Queue ConfInt;T50 Service;T50 Service ConfInt;T50 System;T50 System ConfInt;T50 Waiting;T50 Waiting ConfInt;T50 Throughput;T50 Throughput ConfInt;T50 RespTime;T50 RespTime ConfInt;T50 Stability Check;Wasted Servers;Wasted Servers ConfInt;Utilisation;Utilisation ConfInt;Queue Total;Queue Total ConfInt;WaitTime Total;WaitTime Total ConfInt;RespTime Total;RespTime Total ConfInt;FIFO Violations;FIFO Violations ConfInt;Run Duration;Run Duration ConfInt;
0.0001;0;[0, 0];7.9991e-05;[7.99886e-05, 7.99934e-05];7.9991e-05;[7.99886e-05, 7.99934e-05];0;[0, 0];8e-05;[7.99988e-05, 8.00012e-05];0.999888;[0.999863, 0.999913];0;9.76815e-14;[6.60435e-14, 1.2932e-13];1.99985e-05;[1.99975e-05, 1.99996e-05];1.99985e-05;[1.99975e-05, 1.99996e-05];4.88679e-09;[3.30401e-09, 6.46957e-09];1.99968e-05;[1.99962e-05, 1.99974e-05];1.00009;[1.00004, 1.00014];0;99.9989;[99.9989, 99.9989];1.07992e-05;[1.07986e-05, 1.07997e-05];9.76815e-14;[6.60435e-14, 1.2932e-13];9.7702e-10;[6.60573e-10, 1.29347e-09];0.999928;[0.999906, 0.99995];0;[0, 0];44.175;[44.1553, 44.1947]
0.297463;0.0002482;[0.000246658, 0.000249742];0.237941;[0.237933, 0.237949];0.238189;[0.23818, 0.238199];0.00104301;[0.00103652, 0.0010495];0.237967;[0.237963, 0.23797];1.00094;[1.00091, 1.00096];0;0.000376881;[0.00037654, 0.000377223];0.059495;[0.0594912, 0.0594988];0.0598719;[0.0598677, 0.059876];0.00633584;[0.00633003, 0.00634164];0.0594843;[0.0594823, 0.0594862];1.00652;[1.00646, 1.00658];0;96.7873;[96.7871, 96.7875];0.0321269;[0.032125, 0.0321288];0.000625081;[0.000623253, 0.00062691];0.00210147;[0.00209531, 0.00210763];1.00205;[1.00203, 1.00207];0;[0, 0];44.525;[44.4991, 44.5509]
0.594826;0.002508;[0.00249775, 0.00251825];0.475826;[0.47581, 0.475842];0.478334;[0.478308, 0.478361];0.00527049;[0.00524892, 0.00529206];0.47586;[0.475852, 0.475867];1.0052;[1.00517, 1.00523];0;0.00293719;[0.00293441, 0.00293997];0.118941;[0.118934, 0.118949];0.121878;[0.121868, 0.121888];0.0246934;[0.0246698, 0.024717];0.118947;[0.118944, 0.11895];1.02465;[1.02457, 1.02472];0;93.5771;[93.5768, 93.5775];0.0642289;[0.0642253, 0.0642325];0.00544519;[0.00543231, 0.00545808];0.0091546;[0.00913289, 0.00917631];1.00909;[1.00906, 1.00912];0;[0, 0];45;[45, 45]
0.892189;0.0104791;[0.0104338, 0.0105245];0.713622;[0.713602, 0.713642];0.724101;[0.724036, 0.724167];0.0146825;[0.0146189, 0.0147461];0.713719;[0.71371, 0.713729];1.01455;[1.01448, 1.01461];0;0.00984358;[0.00983215, 0.009855];0.178468;[0.178454, 0.178481];0.188311;[0.188286, 0.188336];0.0551677;[0.0551034, 0.055232];0.17843;[0.178425, 0.178435];1.05538;[1.05526, 1.05549];0;90.363;[90.3623, 90.3637];0.0963702;[0.0963633, 0.096377];0.0203227;[0.0202662, 0.0203792];0.0227796;[0.0227162, 0.022843];1.02271;[1.02264, 1.02278];0;[0, 0];45.15;[45.1315, 45.1685]
1.18955;0.0292717;[0.0291979, 0.0293455];0.951561;[0.951535, 0.951588];0.980833;[0.980732, 0.980933];0.0307607;[0.0306831, 0.0308382];0.951596;[0.951582, 0.951611];1.03072;[1.03064, 1.03081];0;0.0232651;[0.0232446, 0.0232857];0.237871;[0.237857, 0.237885];0.261136;[0.261102, 0.26117];0.0977849;[0.0976985, 0.0978712];0.237921;[0.237914, 0.237928];1.09757;[1.09745, 1.0977];0;87.1549;[87.1542, 87.1556];0.128451;[0.128444, 0.128458];0.0525368;[0.052443, 0.0526306];0.0441665;[0.0440876, 0.0442454];1.04409;[1.044, 1.04419];0;[0, 0];45.375;[45.3499, 45.4001]
1.48692;0.0687967;[0.0686085, 0.0689849];1.18954;[1.1895, 1.18958];1.25834;[1.25811, 1.25856];0.057835;[0.0576768, 0.0579933];1.18953;[1.18952, 1.18955];1.05784;[1.05767, 1.05801];0;0.0463841;[0.0463327, 0.0464354];0.297287;[0.29727, 0.297304];0.343671;[0.343603, 0.343739];0.155994;[0.155821, 0.156167];0.297345;[0.297336, 0.297353];1.1558;[1.1556, 1.156];0;83.9461;[83.9453, 83.947];0.160539;[0.16053, 0.160547];0.115181;[0.114942, 0.11542];0.0774648;[0.077304, 0.0776257];1.07743;[1.07726, 1.0776];0;[0, 0];45.75;[45.7275, 45.7725]
1.78428;0.145948;[0.145436, 0.146459];1.42728;[1.42724, 1.42733];1.57323;[1.57267, 1.57378];0.102248;[0.10189, 0.102606];1.42739;[1.42737, 1.42741];1.10217;[1.10181, 1.10253];0;0.0838415;[0.0837145, 0.0839685];0.356813;[0.356792, 0.356834];0.440655;[0.440507, 0.440802];0.234967;[0.234611, 0.235323];0.356823;[0.356813, 0.356834];1.23494;[1.23456, 1.23532];0;80.7321;[80.731, 80.7331];0.192679;[0.192669, 0.19269];0.229789;[0.229152, 0.230427];0.12879;[0.128433, 0.129147];1.12872;[1.12836, 1.12908];0;[0, 0];46;[46, 46]
2.08164;0.296118;[0.294244, 0.297992];1.66516;[1.66511, 1.66522];1.96128;[1.95935, 1.96321];0.177823;[0.176698, 0.178948];1.66524;[1.66521, 1.66527];1.17778;[1.17664, 1.17891];0;0.145009;[0.144543, 0.145475];0.416303;[0.416276, 0.416331];0.561312;[0.560819, 0.561806];0.348301;[0.34718, 0.349422];0.416333;[0.41632, 0.416346];1.34823;[1.34707, 1.34939];0;77.5197;[77.5183, 77.521];0.224803;[0.22479, 0.224817];0.441127;[0.438787, 0.443466];0.21192;[0.210796, 0.213044];1.21187;[1.21073, 1.213];0;[0, 0];46.025;[46.0169, 46.0331]
2.37901;0.636483;[0.617304, 0.655662];1.90311;[1.90305, 1.90317];2.53959;[2.52036, 2.55883];0.334439;[0.324361, 0.344516];1.90312;[1.9031, 1.90315];1.33443;[1.32436, 1.3445];0;0.259481;[0.254626, 0.264337];0.475719;[0.475689, 0.47575];0.735201;[0.730315, 0.740087];0.545365;[0.535157, 0.555573];0.475799;[0.475788, 0.47581];1.5452;[1.53495, 1.55545];0;74.3109;[74.3094, 74.3125];0.256891;[0.256875, 0.256906];0.895965;[0.871931, 0.919998];0.376625;[0.366522, 0.386728];1.37659;[1.36648, 1.38669];0;[0, 0];46.625;[46.5999, 46.6501]
2.67637;1.15821;[1.12753, 1.18889];2.1409;[2.14084, 2.14096];3.29911;[3.26837, 3.32985];0.540981;[0.52665, 0.555312];2.14092;[2.14089, 2.14096];1.54097;[1.52664, 1.5553];0;0.424909;[0.417204, 0.432615];0.53525;[0.535217, 0.535284];0.96016;[0.952421, 0.967899];0.793753;[0.779365, 0.80814];0.535303;[0.535289, 0.535318];1.79365;[1.77924, 1.80807];0;71.0966;[71.0949, 71.0983];0.289034;[0.289017, 0.289051];1.58312;[1.54473, 1.62151];0.591541;[0.577199, 0.605883];1.59151;[1.57716, 1.60586];0;[0, 0];46.975;[46.9669, 46.9831]
2.97373;2.00501;[1.94124, 2.06878];2.37863;[2.37856, 2.3787];4.38364;[4.3198, 4.44748];0.842785;[0.81599, 0.86958];2.37892;[2.37889, 2.37895];1.84266;[1.81587, 1.86946];0;0.677956;[0.662112, 0.6938];0.594702;[0.59466, 0.594744];1.27266;[1.25677, 1.28854];1.13995;[1.11333, 1.16657];0.594687;[0.594668, 0.594705];2.13998;[2.11332, 2.16664];0;67.8863;[67.8842, 67.8884];0.321137;[0.321116, 0.321158];2.68296;[2.60335, 2.76257];0.902215;[0.875455, 0.928975];1.90212;[1.87536, 1.92889];0;[0, 0];47;[47, 47]
3.27109;2.74246;[2.69179, 2.79313];2.61637;[2.61628, 2.61646];5.35883;[5.30807, 5.40959];1.04806;[1.0287, 1.06741];2.61665;[2.61661, 2.6167];2.04795;[2.02859, 2.0673];0;0.911589;[0.898826, 0.924352];0.654285;[0.65424, 0.65433];1.56587;[1.55307, 1.57868];1.39335;[1.37385, 1.41285];0.654226;[0.654206, 0.654245];2.39344;[2.37391, 2.41296];0;64.6694;[64.6672, 64.6716];0.353306;[0.353284, 0.353328];3.65405;[3.59062, 3.71748];1.11712;[1.09774, 1.1365];2.11705;[2.09766, 2.13644];0;[0, 0];47;[47, 47]
3.56846;3.98005;[3.92979, 4.03031];2.85441;[2.85431, 2.85451];6.83446;[6.7841, 6.88482];1.39424;[1.37663, 1.41184];2.85463;[2.85459, 2.85467];2.39416;[2.37657, 2.41176];0;1.27416;[1.26175, 1.28656];0.713431;[0.713388, 0.713474];1.98759;[1.97514, 2.00003];1.78528;[1.7679, 1.80265];0.713702;[0.713681, 0.713724];2.7849;[2.76749, 2.8023];0;61.474;[61.4719, 61.4762];0.38526;[0.385238, 0.385281];5.25421;[5.19154, 5.31687];1.47245;[1.45489, 1.49001];2.47231;[2.45476, 2.48987];0;[0, 0];47;[47, 47]
3.86582;9.30981;[8.55498, 10.0646];3.09207;[3.09198, 3.09216];12.4019;[11.647, 13.1568];3.01019;[2.76616, 3.25423];3.09259;[3.09254, 3.09264];4.01003;[3.76599, 4.25406];0;2.67283;[2.48323, 2.86244];0.77317;[0.773103, 0.773237];3.446;[3.25633, 3.63568];3.4572;[3.21199, 3.70241];0.77307;[0.773051, 0.773089];4.45733;[4.21206, 4.70259];0;58.2494;[58.2461, 58.2528];0.417506;[0.417472, 0.417539];11.9826;[11.0382, 12.9271];3.09959;[2.85532, 3.34386];4.09948;[3.8552, 4.34376];0;[0, 0];47.05;[47.0387, 47.0613]
4.16318;12.4167;[11.3349, 13.4985];3.33022;[3.3301, 3.33033];15.7469;[14.665, 16.8288];3.72851;[3.40358, 4.05343];3.33046;[3.3304, 3.33051];4.72843;[4.40351, 5.05336];0;3.52681;[3.25303, 3.80059];0.832377;[0.832316, 0.832438];4.35918;[4.08534, 4.63303];4.23533;[3.90673, 4.56392];0.83259;[0.832569, 0.832612];5.23507;[4.90643, 5.56372];0;55.0509;[55.0479, 55.054];0.449491;[0.44946, 0.449521];15.9435;[14.5879, 17.2991];3.82987;[3.50421, 4.15553];4.82976;[4.50409, 5.15543];0;[0, 0];47.25;[47.2275, 47.2725]
4.46055;13.9275;[13.7797, 14.0753];3.56764;[3.56752, 3.56775];17.4952;[17.3473, 17.6431];3.90321;[3.8618, 3.94462];3.56822;[3.56816, 3.56827];4.90305;[4.86164, 4.94446];0;3.97547;[3.93865, 4.01229];0.89182;[0.891759, 0.89188];4.86729;[4.83041, 4.90417];4.45673;[4.41548, 4.49798];0.892006;[0.891978, 0.892034];5.45652;[5.41524, 5.4978];0;51.8414;[51.8383, 51.8444];0.481586;[0.481556, 0.481617];17.903;[17.7184, 18.0876];4.01391;[3.97253, 4.05529];5.01374;[4.97235, 5.05512];0;[0, 0];47.875;[47.8578, 47.8922]
4.75791;31.8448;[29.137, 34.5527];3.80572;[3.80561, 3.80584];35.6505;[32.9426, 38.3585];8.36733;[7.65577, 9.07889];3.80596;[3.8059, 3.80603];9.36727;[8.65571, 10.0788];0;8.56328;[7.88062, 9.24594];0.951782;[0.951704, 0.951861];9.51506;[8.83232, 10.1978];8.9993;[8.28172, 9.71689];0.951617;[0.951586, 0.951648];9.99947;[9.28184, 10.7171];0;48.6052;[48.6013, 48.6091];0.513948;[0.513909, 0.513987];40.4081;[37.0176, 43.7986];8.49374;[7.78098, 9.2065];9.49372;[8.78095, 10.2065];0;[0, 0];47.7;[47.6762, 47.7238]
5.05527;53.1162;[51.914, 54.3183];4.04382;[4.04369, 4.04395];57.16;[55.9577, 58.3623];13.1349;[12.8376, 13.4322];4.04393;[4.04387, 4.04399];14.1349;[13.8376, 14.4322];0;13.9602;[13.6585, 14.2619];1.01104;[1.01098, 1.0111];14.9712;[14.6695, 15.273];13.8091;[13.5109, 14.1072];1.01087;[1.01085, 1.0109];14.8092;[14.511, 15.1074];0;45.4043;[45.4014, 45.4073];0.545957;[0.545927, 0.545986];67.0764;[65.5726, 68.5802];13.2697;[12.9723, 13.5672];14.2697;[13.9723, 14.5672];0;[0, 0];48;[48, 48]
5.35264;147.837;[142.721, 152.953];4.28163;[4.28149, 4.28177];152.119;[147.003, 157.235];34.524;[33.3294, 35.7187];4.28207;[4.28201, 4.28212];35.5239;[34.3293, 36.7186];0;37.7344;[36.4586, 39.0102];1.07033;[1.07027, 1.0704];38.8047;[37.5289, 40.0806];35.2565;[34.0634, 36.4496];1.07039;[1.07036, 1.07042];36.2565;[35.0633, 37.4496];0;42.2017;[42.1984, 42.2049];0.577983;[0.577951, 0.578016];185.572;[179.18, 191.964];34.6705;[33.4762, 35.8649];35.6704;[34.4761, 36.8648];0;[0, 0];48;[48, 48]
5.65;2.84937e+06;[2.76393e+06, 2.9348e+06];4.4673;[4.46707, 4.46753];2.84937e+06;[2.76393e+06, 2.93481e+06];637850;[618729, 656971];4.46693;[4.4667, 4.46716];637851;[618730, 656972];0;712312;[690954, 733670];1.11657;[1.11655, 1.11659];712313;[690955, 733672];637859;[618738, 656981];1.11668;[1.11662, 1.11674];637860;[618739, 656982];0;39.7044;[39.7035, 39.7052];0.602956;[0.602948, 0.602965];3.56168e+06;[3.45488e+06, 3.66847e+06];637852;[618731, 656973];637853;[618732, 656974];0;[0, 0];49.275;[49.2518, 49.2982]
